CLIENTE;CLI;CLASE DE DOC;NRO. VA01/VA21;POS VA01/VA21;REF.CLIENTE;DOC. REF;PRIORIDAD;MOT. RECHAZO;INDICADOR DE BLOQUEO;FECHA DE BLOQUEO;OPERADOR DE VA;CODIGO ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;DESCRIPCION ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;NRO. SOLPED;POS. SOLPED;REPARTOS;FECHA ENTREGA ESPERADA;FECHA EMISION SOLPED;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;FECHA APROBACION SOLPED;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;GRUPO DE COMPRA OC;FECHA RECEPCION;NRO POSICION RECEPCION 1;Q RECEP. DE OC;ALMACEN RECEPCION 1;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;FECHA SELLO;OPERADOR PICKING;FECHA PICKING;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA CONTABILIZACION VL;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA DE CARGA;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;NRO. CONSUMO;CANT. CONSUMO;FECHA CONSUMO;FECHA CUMPLIMIENTO FINAL UNIFICADA;dTIEMPO DE APROBACION SOLPED;dCOLOCACION OC;dTIEMPOS DE APROBACION OC;dENTREGA VA01/OC;dPRIMERA RECEPCIÓN - ENTREGA;dCAMION;Source.Name;dTRASLADO;dENTREGA AL CLIENTE;ENTREGADOS FT;dTIEMPO EMISION / ENTREGA;dPLAZO DE ENTREGA;dREGISTRO DE RECEPCION;dPICKING;dEMBALAJE;DIF_ENTREGA_SELLO;dALMACEN;dEXPEDICION;dREGISTRO DE ALMACENAMIENTO;OPERADOR PICKING ROSARIO;OPERADOR PICKING SJ;CARACTER DE GC;CARACTER ALMACEN RECEPCION 1;LIBERACION SOLPED CS;COLOCACION OC CS;LIBERACION OC CS;ENTREGA DEL PROVEEDOR CS;PLAZO DE ENTREGA EXCEDIDO CS;EXPEDICION CS;COLOCACION OC SEDE;LIBERACION OC SEDE;ENTREGA DEL PROVEEDOR SEDE;PLAZO DE ENTREGA EXCEDIDO SEDE;REGISTRO DE ALMACENAMIENTO OBRA;TRASLADO ALMACEN OBRA;TRASLADO CS;ALMACEN ROSARIO;ALMACEN SAN JUAN;REGISTRO DE RECEPCION ALMACEN ROSARIO;REGISTRO DE RECEPCION ALMACEN SAN JUAN;PICKING ALMACEN ROSARIO;PICKING ALMACEN SAN JUAN;EMBALAJE ALMACEN ROSARIO;EMBALAJE ALMACEN SAN JUAN;EXPEDICION ALMACEN OBRA;MES ENTREGA;COLOCACION OC EQUIPOS;LIBERACION OC EQUIPOS;ENTREGA DEL PROVEEDOR EQUIPOS;PLAZO DE ENTREGA EXCEDIDO EQUIPOS;COLOCACION OC AGV;LIBERACION OC AGV;ENTREGA DEL PROVEEDOR AGV;PLAZO DE ENTREGA EXCEDIDO AGV;ALMACEN OBRA;dPREPARACION;FECHAENTREGAMUYCERCANA;dTRANSPORTEyALM;PREPARACION;TRANSPORTEyALM;EQUIPOS MENORES;CADENA DE SUMINISTRO;ALMACÉN ;BLEN;COMPRAS;COMPRAS EQUIPOS;COMPRAS AGV;0
00341 Mov. Suelos San Luis;00341;ZPAN;1000067564;20;REPO GEN MR - 0052;;0;;;;ALAGOS;1017003;2;Materiales Stock S/Devol;CUMPLIDO;BATERIA 9V;MR01;21;26/5/2025;10122394;20;1;13/6/2025;26/5/2025;4500100221;10;2001;1;27/5/2025;28/5/2025;28/5/2025;5/6/2025;8/6/2025;MEROI LUIS ANGEL;2;0;;2;5000135071;C27;9/6/2025;1;1;2001;FGORGONA;;8000071001;2;1;9/6/2025;FGORGONA;9/6/2025;10208;1P 341 FD;FDEICAS;10/6/2025;4900336892;2;ALAGOS;10/6/2025;19/6/2025;19/6/2025;;0;;19/6/2025;;1;;;;;;9;0;1;;-13;0;0;1;4;1;0;0;1;0;SEDE;TRANSITORIO ROSARIO;;;;;;;;;;13;;;;;;;;;;;;;junio;;;;;;;;;;;;;;;;;;;1;;;1
00341 Mov. Suelos San Luis;00341;ZPAN;1000067564;30;REPO GEN MR - 0052;;0;;;;ALAGOS;1017083;10;Materiales Stock S/Devol;CUMPLIDO;PILA ALCALINA AA;MR01;21;26/5/2025;10122394;30;1;13/6/2025;26/5/2025;4500100221;20;2001;1;27/5/2025;28/5/2025;28/5/2025;5/6/2025;8/6/2025;MEROI LUIS ANGEL;10;0;;10;5000135071;C27;9/6/2025;2;1;2001;FGORGONA;;8000071001;10;1;9/6/2025;FGORGONA;9/6/2025;10208;1P 341 FD;FDEICAS;10/6/2025;4900336892;10;ALAGOS;10/6/2025;19/6/2025;19/6/2025;4900338394;10;26/6/2025;19/6/2025;;1;;;;;;9;7;1;;-13;0;0;1;4;1;0;0;1;0;SEDE;TRANSITORIO ROSARIO;;;;;;;;;;13;;;;;;;;;;;;;junio;;;;;;;;;;;;;;;;;;;1;;;1
00341 Mov. Suelos San Luis;00341;ZPAN;1000067612;10;PM ACOLCHADOS;;0;;;;FROSALES;1011168;20;Materiales usuales;CUMPLIDO;ACOLCHADO 1 PLAZA;MR01;21;27/5/2025;10122474;10;1;16/6/2025;27/5/2025;4500100340;10;2001;1;27/5/2025;29/5/2025;29/5/2025;15/6/2025;15/6/2025;TODOCORT SRL;20;0;;20;5000135154;C19;9/6/2025;1;2;2001;FGORGONA;;8000070503;20;2;9/6/2025;FGORGONA;2/6/2025;10117;4 341 WP;WPUCHETA;5/6/2025;4900336893;20;GQUEVEDO;4/6/2025;19/6/2025;19/6/2025;4900347827;20;30/7/2025;19/6/2025;;2;;;;;;14;41;1;;-20;0;-7;2;7;-5;1;0;1;0;SEDE;TRANSITORIO ROSARIO;;;;;;;;;;20;;4;1;;;;;;;;;;junio;;;;;;;;;;;;;;;;;;1;1;;;2
00035 CASA SAN LUIS-MM;00341;ZPAS;1000067643;50;REPO MM - 0153;;0;;;;ALAGOS;1002274;6;Materiales Stock;CUMPLIDO;CUCHILLA 7′ X 8″ X 5/8″ X 3/4″;MM01;1;27/5/2025;;0;0;16/6/2025;;;0;;0;;;;;;;0;0;;0;;;;1;0;0035;;;8000072310;6;2;;ERUARTE;3/7/2025;10476;1 camionera mend;ERUARTE;3/7/2025;4900343366;6;GQUEVEDO;3/7/2025;14/7/2025;11/7/2025;;0;;11/7/2025;;0;;;;;;8;0;1;;;;37;0;;37;0;3;0;1;PAÑOL;PROYECTO;;;;;;;;;;;1;;;;29;;;;30;;;;junio;;;;;;;;;29;;1;;;;;1;1;;;;;2
00341 Mov. Suelos San Luis;00341;ZPOE;1000067692;1251;40000141;;0;;;;FROSALES;1013232;1;Mat. genericos EQP Menor;CUMPLIDO;SOLDADORA ELECTRICA 600000932;MR01;1;28/5/2025;;0;0;12/6/2025;;;0;;0;;;;;;;0;1;;0;;;;0;0;;;;8000070215;1;1;;JMORENO;28/5/2025;10117;4 341 WP;WPUCHETA;13/6/2025;;0;;4/6/2025;;;;0;;4/6/2025;;0;;;;;;;0;1;;;;;;;;;;1;0;EQUIPOS MENORES;PROYECTO;;;;;;;;;;;;;;;;;;;;;;;junio;;;;;;;;;;0;1;16;;;;1;;;;;;1
00035 CASA SAN LUIS-MM;00341;ZPAN;1000067779;10;OT 50019019 - TORNER;;0;;;;FROSALES;1015947;8;Materiales genericos;CUMPLIDO;Guías grandes de 20 x 100 x 240;MM01;1;29/5/2025;10122705;10;1;18/6/2025;29/5/2025;4500100858;10;0035;1;4/6/2025;5/6/2025;10/6/2025;18/6/2025;27/6/2025;VALVERDE ERNESTO GABRIEL;8;0;;8;5000136880;C03;27/6/2025;1;3;0035;FROSALES;;;0;0;27/6/2025;;;;;;;;0;;;;;4900347870;8;30/7/2025;27/6/2025;;1;;;;;;;33;1;;-1;0;;;-9;0;;;0;0;LOCAL CS;PROYECTO;;;;9;1;;;;;;;;;;;;;;;;;;junio;;;;;;;;;;;;;;;;1;;;;;;1
00035 CASA SAN LUIS-MM;00341;ZPAN;1000067780;10;OT 50019020 - TORNER;;0;;;;FROSALES;1015947;8;Materiales genericos;CUMPLIDO;Guías chicas de 10 x 100 x 240;MM01;1;29/5/2025;10122706;10;1;18/6/2025;29/5/2025;4500100859;10;0035;1;4/6/2025;5/6/2025;10/6/2025;18/6/2025;27/6/2025;VALVERDE ERNESTO GABRIEL;8;0;;8;5000136881;C03;27/6/2025;1;1;0035;FROSALES;;;0;0;27/6/2025;;;;;;;;0;;;;;4900347870;8;30/7/2025;27/6/2025;;1;;;;;;;33;1;;-1;0;;;-9;0;;;0;0;LOCAL CS;PROYECTO;;;;9;1;;;;;;;;;;;;;;;;;;junio;;;;;;;;;;;;;;;;1;;;;;;1
00035 CASA SAN LUIS-MM;00341;ZPAS;1000067819;130;REPO MM - 0155;;0;;;;GQUEVEDO;1002899;2;Materiales Stock;CUMPLIDO;FILTRO COMBUSTIBLE;MM01;1;29/5/2025;;0;0;18/6/2025;;;0;;0;;;;;;;0;0;;0;;;;14;0;0035;;;8000070348;2;3;;MLARRETA;30/5/2025;10070;1P CAM MENDOCINA 30.05.2025;MMORALES;2/6/2025;4900339121;2;GQUEVEDO;30/5/2025;27/6/2025;27/6/2025;;0;;27/6/2025;;0;;;;;;25;0;1;;;;1;0;;1;3;0;0;1;PAÑOL;PROYECTO;;;;;;1;;;;;;15;1;;;;;;;;;;junio;;;;;;;;;;;1;;;;;1;;1;;;;2
00035 CASA SAN LUIS-MM;00341;ZPAN;1000067854;10;OT 50019047 - 81009;;0;;;;FROSALES;1015947;2;Materiales genericos;CUMPLIDO;BOOMERANG P COMPUERTA;MM01;21;30/5/2025;10122809;10;1;19/6/2025;30/5/2025;4500102062;10;2001;1;4/6/2025;24/6/2025;24/6/2025;30/6/2025;30/6/2025;J.M.F. VIAL & PARTS SAS;2;0;;2;5000137438;C03;3/7/2025;1;1;2001;AITURRIETA;;8000072329;2;1;3/7/2025;MMORALES;3/7/2025;10490;1P CAM MENDOCINA 04.07.2025;MMORALES;4/7/2025;4900343344;2;GQUEVEDO;4/7/2025;14/7/2025;11/7/2025;4900343347;2;14/7/2025;11/7/2025;;20;;;;;;7;0;1;;-32;0;0;1;-14;1;0;3;0;1;EQUIPOS;TRANSITORIO SAN JUAN;;;;;;;;;;;1;;;;;;;;;;;;junio;15;;14;32;;;;;;;;;;;;1;;;;1;;2
00035 CASA SAN LUIS-MM;00341;ZPAN;1000067861;10;OT 50019059 - 81046;;0;;;;FROSALES;1015947;1;Materiales genericos;CUMPLIDO;21063612 - EVAPORADOR;MM01;1;30/5/2025;10122821;10;1;19/6/2025;30/5/2025;4500100841;10;0035;1;4/6/2025;5/6/2025;5/6/2025;19/6/2025;19/6/2025;SUDAMERICANA CAMIONES SA;1;0;;1;5000137302;C03;2/7/2025;1;1;0035;RPEREZ;;;0;0;2/7/2025;;;;;;;;0;;;;;4900347870;1;30/7/2025;2/7/2025;;1;;;;;;;28;1;;-1;0;;;-13;0;;;0;0;EQUIPOS;PROYECTO;;;;;;;;;;;;;;;;;;;;;;;junio;;;13;1;;;;;;;;;;;;;;;;1;;1
00035 CASA SAN LUIS-MM;00341;ZPAN;1000067872;10;OT 50019078 - 47013;;0;;;;FROSALES;1015947;1;Materiales genericos;CUMPLIDO;197-2055 - espejo retrovisor Motonivelad;MM01;1;30/5/2025;10122833;10;1;19/6/2025;30/5/2025;4500100719;10;0035;1;4/6/2025;4/6/2025;4/6/2025;19/6/2025;19/6/2025;FINNING ARGENTINA S.A.;1;0;;1;5000135689;C03;13/6/2025;1;1;2001;AITURRIETA;;8000071329;1;1;12/6/2025;ERODRIGUEZ;13/6/2025;10255;1B CAM MENDOCINA 13.06.2025;ERODRIGUEZ;18/6/2025;4900339130;1;ALAGOS;13/6/2025;27/6/2025;27/6/2025;4900339132;1;27/6/2025;27/6/2025;;0;;;;;;9;0;1;;-1;1;0;0;7;1;5;0;0;1;EQUIPOS;TRANSITORIO SAN JUAN;;;;;;1;;;;;;;;;;;;;;;;;junio;;;;1;;;;;;;;;;;;;;1;;1;;2
00035 CASA SAN LUIS-MM;00341;ZPAS;1000067893;20;REPO MM - 0156;;0;;;;GQUEVEDO;1002899;2;Materiales Stock;CUMPLIDO;FILTRO COMBUSTIBLE;MM01;1;30/5/2025;;0;0;19/6/2025;;;0;;0;;;;;;;0;0;;0;;;;1;0;0035;;;8000071414;2;1;;ERUARTE;17/6/2025;10287;1P CAM MENDOCINA 17.06.2025;MMORALES;18/6/2025;4900339122;2;ALAGOS;17/6/2025;27/6/2025;27/6/2025;;0;;27/6/2025;;0;;;;;;9;0;1;;;;18;0;;18;1;0;0;1;PAÑOL;PROYECTO;;;;;;;;;;;;;;;10;;;;11;;;;junio;;;;;;;;;10;;1;;;;;1;1;;;;;2
00035 CASA SAN LUIS-MM;00341;ZPAS;1000067893;30;REPO MM - 0156;;0;;;;GQUEVEDO;1002544;2;Materiales Stock;CUMPLIDO;FILTRO TRAMPA AGUA;MM01;1;30/5/2025;;0;0;19/6/2025;;;0;;0;;;;;;;0;0;;0;;;;1;0;0035;;;8000071920;2;2;;ERUARTE;26/6/2025;10397;1P CAM MENDOCINA 25.06.2025;ERODRIGUEZ;27/6/2025;4900339615;2;GQUEVEDO;25/6/2025;30/6/2025;30/6/2025;;0;;30/6/2025;;0;;;;;;3;0;1;;;;27;-1;;26;2;0;0;1;PAÑOL;PROYECTO;;;;;;;;;;;;;;;18;;;;20;;;;junio;;;;;;;;;18;;1;;;;;1;1;;;;;2
00035 CASA SAN LUIS-MM;00341;ZPAS;1000067893;40;REPO MM - 0156;;0;;;;GQUEVEDO;1003504;1;Materiales Stock;CUMPLIDO;TOMA FUERZA NEUM. MULT. C PLATO;MM01;1;30/5/2025;;0;0;19/6/2025;;;0;;0;;;;;;;0;0;;0;;;;1;0;0035;;;8000071719;1;2;;ERUARTE;23/6/2025;10356;3P CAM MENDOCINA 23.06.2025;ERODRIGUEZ;25/6/2025;4900338563;1;ALAGOS;23/6/2025;26/6/2025;26/6/2025;;0;;26/6/2025;;0;;;;;;1;0;1;;;;24;0;;24;2;0;0;1;PAÑOL;PROYECTO;;;;;;;;;;;;;;;16;;;;17;;;;junio;;;;;;;;;16;;1;;;;;1;1;;;;;2
00035 CASA SAN LUIS-MM;00341;ZPAS;1000067893;70;REPO MM - 0156;;0;;;;GQUEVEDO;1003121;5;Materiales Stock;CUMPLIDO;FILTRO DE UREA;MM01;1;30/5/2025;;0;0;19/6/2025;;;0;;0;;;;;;;0;0;;0;;;;4;0;0035;;;8000070568;5;4;;MLARRETA;3/6/2025;10100;4P CAM MENDOCINA 03.06.2025;MMORALES;5/6/2025;4900339122;5;ALAGOS;3/6/2025;27/6/2025;27/6/2025;;0;;27/6/2025;;0;;;;;;22;0;1;;;;4;0;;4;2;0;0;1;PAÑOL;PROYECTO;;;;;;;;;;;;12;1;;;;;;;;;;junio;;;;;;;;;;;1;;;;;1;;1;;;;2
00035 CASA SAN LUIS-MM;00341;ZPAS;1000067999;30;REPO MM - 0157;;0;;;;ALAGOS;1001828;3;Materiales Stock;CUMPLIDO;CUBIERTA 12.00 R20 TG85 (TRACCION);MM01;1;2/6/2025;;0;0;20/6/2025;;;0;;0;;;;;;;0;0;;0;;;;3;0;0035;;;8000070570;3;4;;MLARRETA;3/6/2025;10100;4P CAM MENDOCINA 03.06.2025;MMORALES;5/6/2025;4900338556;3;ALAGOS;3/6/2025;26/6/2025;26/6/2025;;0;;26/6/2025;;0;;;;;;21;0;1;;;;1;0;;1;2;0;0;1;PAÑOL;PROYECTO;;;;;;;;;;;;11;1;;;;;;;;;;junio;;;;;;;;;;;1;;;;;1;;1;;;;2
00341 Mov. Suelos San Luis;00341;ZPAN;1000068000;30;REPO GEN MR - 0053;;0;;;;ALAGOS;1016946;40;Materiales Stock S/Devol;CUMPLIDO;TALO LIBRETA DE MAQUINISTA 50H X DUPLICA;MR01;21;2/6/2025;10122945;30;1;20/6/2025;2/6/2025;4500101362;10;2001;1;4/6/2025;11/6/2025;11/6/2025;19/6/2025;19/6/2025;MORALES PABLO DANIEL;40;0;;40;5000136594;C17;25/6/2025;1;1;2001;FGORGONA;;8000071869;40;1;23/6/2025;FGORGONA;25/6/2025;10421;1 LN 341;LNASUTI;2/7/2025;4900343352;40;GQUEVEDO;27/6/2025;14/7/2025;11/7/2025;4900362317;40;11/9/2025;11/7/2025;;7;;;;;;9;59;1;;-20;2;0;2;-3;4;5;3;1;0;SEDE;TRANSITORIO ROSARIO;;;;;;1;2;;3;20;1;;;;;;;;;;;;junio;;;;;;;;;;;;;;;;1;;1;1;;;3
00035 CASA SAN LUIS-MM;00341;ZPAS;1000068042;10;REPO MM - 0158;;0;;;;GQUEVEDO;1003504;1;Materiales Stock;CUMPLIDO;TOMA FUERZA NEUM. MULT. C PLATO;MM01;1;3/6/2025;;0;0;24/6/2025;;;0;;0;;;;;;;0;0;;0;;;;1;0;0035;;;8000071720;1;2;;ERUARTE;23/6/2025;10356;3P CAM MENDOCINA 23.06.2025;ERODRIGUEZ;25/6/2025;4900338565;1;ALAGOS;23/6/2025;26/6/2025;26/6/2025;;0;;26/6/2025;;0;;;;;;1;0;1;;;;20;0;;20;2;0;0;1;PAÑOL;PROYECTO;;;;;;;;;;;;;;;12;;;;13;;;;junio;;;;;;;;;12;;;;;;;;1;;;;;1
00035 CASA SAN LUIS-MM;00341;ZPAN;1000068128;10;REPO GEN MM - 0012;;0;;;;ALAGOS;1013578;20;Materiales Stock S/Devol;CUMPLIDO;FUSIBLE PLANO 10AMP. XUN;MM01;1;4/6/2025;10123176;10;1;25/6/2025;4/6/2025;4500101194;10;0035;1;5/6/2025;10/6/2025;10/6/2025;25/6/2025;25/6/2025;BOSCO GERMAN, BOSCO LUCIO Y BOSCO;20;0;;20;5000135566;C29;12/6/2025;1;1;MM08;FGORGONA;;8000071242;20;1;12/6/2025;FGORGONA;12/6/2025;10286;341 / 1 Pallet / LB;LBARTON;18/6/2025;4900339243;20;ALAGOS;17/6/2025;27/6/2025;27/6/2025;4900351997;17;12/8/2025;27/6/2025;;5;;;;;;9;46;1;;-1;0;0;5;13;5;1;0;1;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;;;;;;;;;1;;;;;;4;;;junio;;;;1;;;;;;;;;;;;;1;;;1;;2
00035 CASA SAN LUIS-MM;00341;ZPAS;1000068458;20;REPO MM - 0160;;0;;;;ALAGOS;1003343;2;Materiales Stock;CUMPLIDO;FILTRO COMBUSTIBLE;MM01;1;10/6/2025;;0;0;1/7/2025;;;0;;0;;;;;;;0;0;;0;;;;1;0;0035;;;8000072348;2;2;;ERUARTE;4/7/2025;10490;1P CAM MENDOCINA 04.07.2025;MMORALES;4/7/2025;4900343371;2;GQUEVEDO;4/7/2025;14/7/2025;11/7/2025;;0;;11/7/2025;;0;;;;;;7;0;1;;;;24;0;;24;0;3;0;1;PAÑOL;PROYECTO;;;;;;;;;;;1;;;;16;;;;17;;;;julio;;;;;;;;;16;;;;;;;1;1;;;;;2
00035 CASA SAN LUIS-MM;00341;ZPAS;1000068458;30;REPO MM - 0160;;0;;;;ALAGOS;1003245;2;Materiales Stock;CUMPLIDO;FILTRO DE AIRE PRIMARIO;MM01;1;10/6/2025;;0;0;1/7/2025;;;0;;0;;;;;;;0;0;;0;;;;2;0;0035;;;8000072348;2;2;;ERUARTE;4/7/2025;10490;1P CAM MENDOCINA 04.07.2025;MMORALES;4/7/2025;4900343371;2;GQUEVEDO;4/7/2025;14/7/2025;11/7/2025;;0;;11/7/2025;;0;;;;;;7;0;1;;;;24;0;;24;0;3;0;1;PAÑOL;PROYECTO;;;;;;;;;;;1;;;;16;;;;17;;;;julio;;;;;;;;;16;;;;;;;1;1;;;;;2
00341 Mov. Suelos San Luis;00341;ZPAN;1000068461;30;REPO GEN MR - 0055;;0;;;;ALAGOS;1017000;5;Materiales Stock S/Devol;CUMPLIDO;BLOCK A5 ESPIRAL SUPERIOR CUADRIC 70HS;MR01;21;10/6/2025;10123668;30;1;1/7/2025;10/6/2025;4500102013;10;2001;1;17/6/2025;23/6/2025;23/6/2025;30/6/2025;30/6/2025;DISTRIBUIDORA DIQUE S.R.L.;5;0;;5;5000136625;C17;25/6/2025;1;1;2001;FGORGONA;;8000071890;5;1;24/6/2025;FGORGONA;25/6/2025;10421;1 LN 341;LNASUTI;2/7/2025;4900343351;5;GQUEVEDO;27/6/2025;14/7/2025;11/7/2025;4900384446;5;13/11/2025;11/7/2025;;6;;;;;;9;122;1;;-20;1;0;2;7;3;5;3;1;0;SEDE;TRANSITORIO ROSARIO;;;;;;1;1;;;20;1;;;;;;;;;;;;julio;;;;;;;;;;;;;;;;1;;1;1;;;3
00035 CASA SAN LUIS-MM;00341;ZPAN;1000068518;10;OT 50019194 - 87025;;0;;;;FROSALES;1015947;1;Materiales genericos;CUMPLIDO;Óptica der sin lampara 81130-0k691;MM01;1;11/6/2025;10123775;10;1;2/7/2025;11/6/2025;4500101883;10;0035;1;13/6/2025;19/6/2025;19/6/2025;2/7/2025;2/7/2025;SAKURA MOTORS S. A.;1;0;;1;5000137043;C03;30/6/2025;1;1;MM08;FGORGONA;;8000072111;1;1;30/6/2025;FGORGONA;30/6/2025;10458;1 LB 341;LBARTON;2/7/2025;4900343343;1;GQUEVEDO;2/7/2025;14/7/2025;11/7/2025;4900343380;1;14/7/2025;11/7/2025;;6;;;;;;9;0;1;;-1;0;0;2;2;2;0;3;1;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;;;;;;1;;;;;;;;;;;;julio;1;;;1;;;;;;;;;;;;1;;;;1;;2
00035 CASA SAN LUIS-MM;00341;ZPAN;1000068518;20;OT 50019194 - 87025;;0;;;;FROSALES;1015947;1;Materiales genericos;CUMPLIDO;Óptica izq sin lámpara 81170-0k691;MM01;1;11/6/2025;10123775;20;1;2/7/2025;11/6/2025;4500101883;20;0035;1;13/6/2025;19/6/2025;19/6/2025;2/7/2025;2/7/2025;SAKURA MOTORS S. A.;1;0;;1;5000137043;C03;30/6/2025;2;1;MM08;FGORGONA;;8000072111;1;1;30/6/2025;FGORGONA;30/6/2025;10458;1 LB 341;LBARTON;2/7/2025;4900343343;1;GQUEVEDO;2/7/2025;14/7/2025;11/7/2025;4900343380;1;14/7/2025;11/7/2025;;6;;;;;;9;0;1;;-1;0;0;2;2;2;0;3;1;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;;;;;;1;;;;;;;;;;;;julio;1;;;1;;;;;;;;;;;;1;;;;1;;2
00035 CASA SAN LUIS-MM;00341;ZPAS;1000068536;10;REPO MM - 0161;;0;;;;ALAGOS;1003169;9;Materiales Stock;CUMPLIDO;FILTRO TRAMPA DE AGUA;MM01;1;11/6/2025;;0;0;2/7/2025;;;0;;0;;;;;;;0;0;;0;;;;1;0;0035;;;8000071189;9;8;;ERUARTE;12/6/2025;10230;2P y 1B CAM M 12.06.2025;MMORALES;13/6/2025;4900346082;9;ALAGOS;12/6/2025;23/7/2025;23/7/2025;;0;;23/7/2025;;0;;;;;;40;0;1;;;;1;0;;1;1;0;0;1;PAÑOL;PROYECTO;;;;;;;;;;;;30;1;;;;;;;;;;julio;;;;;;;;;;;;;;;;;;1;;;;1
00035 CASA SAN LUIS-MM;00341;ZPAN;1000068630;20;OT 50019232 - 81044;;0;;;;FROSALES;1015947;1;Materiales genericos;CUMPLIDO;21436537 - Cuerpo;MM01;21;13/6/2025;10123941;20;1;4/7/2025;13/6/2025;4500101635;20;MM08;1;13/6/2025;17/6/2025;17/6/2025;25/6/2025;25/6/2025;SUDAMERICANA CAMIONES SA;1;0;;1;5000136767;C03;26/6/2025;1;1;MM08;FGORGONA;;8000071956;1;1;24/6/2025;FGORGONA;26/6/2025;10421;1 LN 341;LNASUTI;2/7/2025;4900343346;1;GQUEVEDO;27/6/2025;14/7/2025;11/7/2025;4900343401;1;14/7/2025;11/7/2025;;4;;;;;;9;0;1;;-12;2;0;1;10;3;5;3;1;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;1;;;;;1;;;;;;;;;;;;julio;;;;12;;;;;;;;;;;;1;;1;;1;;3
00035 CASA SAN LUIS-MM;00341;ZPAN;1000068647;10;"CARTELES ""PARE""";;0;;;;FROSALES;1012840;5;Materiales genericos;CUMPLIDO;"CARTEL VERTICAL ""PARE"" 60X60 ALTO IMPACT";MM01;1;13/6/2025;10123961;10;1;10/7/2025;13/6/2025;4500101815;10;0035;1;13/6/2025;19/6/2025;19/6/2025;4/7/2025;4/7/2025;GRUPO VIEWCOLORS S. A. S.;5;0;;5;5000138390;C01;11/7/2025;1;1;0035;FROSALES;;;0;0;11/7/2025;;;;;;;;0;;;;;4900347870;5;30/7/2025;11/7/2025;;6;;;;;;;19;1;;5;0;;;-1;0;;;0;0;LOCAL CS;PROYECTO;;1;;1;;;;;;;;;;;;;;;;;;;julio;;;;;;;;;;;;;;;;1;;;;;;1
00035 CASA SAN LUIS-MM;00341;ZPAN;1000068649;10;CARTILLAS CHECK LIST;;0;;;;FROSALES;1012840;14;Materiales genericos;CUMPLIDO;CARTILLA CHECKLIST VOLCADOR;MM01;1;13/6/2025;10123963;10;1;10/7/2025;13/6/2025;4500101816;10;0035;1;13/6/2025;19/6/2025;19/6/2025;4/7/2025;4/7/2025;GRUPO VIEWCOLORS S. A. S.;14;0;;14;5000138391;C01;11/7/2025;1;1;0035;FROSALES;;;0;0;11/7/2025;;;;;;;;0;;;;;4900347870;14;30/7/2025;11/7/2025;;6;;;;;;;19;1;;5;0;;;-1;0;;;0;0;LOCAL CS;PROYECTO;;1;;1;;;;;;;;;;;;;;;;;;;julio;;;;;;;;;;;;;;;;1;;;;;;1
00035 CASA SAN LUIS-MM;00341;ZPAN;1000068649;20;CARTILLAS CHECK LIST;;0;;;;FROSALES;1012840;1;Materiales genericos;CUMPLIDO;CARTILLA CHECKLIST MANIPULADOR TELESCOPI;MM01;1;13/6/2025;10123963;20;1;10/7/2025;13/6/2025;4500101816;20;0035;1;13/6/2025;19/6/2025;19/6/2025;4/7/2025;4/7/2025;GRUPO VIEWCOLORS S. A. S.;1;0;;1;5000138391;C01;11/7/2025;2;1;0035;FROSALES;;;0;0;11/7/2025;;;;;;;;0;;;;;4900347870;1;30/7/2025;11/7/2025;;6;;;;;;;19;1;;5;0;;;-1;0;;;0;0;LOCAL CS;PROYECTO;;1;;1;;;;;;;;;;;;;;;;;;;julio;;;;;;;;;;;;;;;;1;;;;;;1
00035 CASA SAN LUIS-MM;00341;ZPAN;1000068649;30;CARTILLAS CHECK LIST;;0;;;;FROSALES;1012840;5;Materiales genericos;CUMPLIDO;CARTILLA CHECKLIST EXCAVADORA - CARGADOR;MM01;1;13/6/2025;10123963;30;1;10/7/2025;13/6/2025;4500101816;30;0035;1;13/6/2025;19/6/2025;19/6/2025;4/7/2025;4/7/2025;GRUPO VIEWCOLORS S. A. S.;5;0;;5;5000138391;C01;11/7/2025;3;1;0035;FROSALES;;;0;0;11/7/2025;;;;;;;;0;;;;;4900347870;5;30/7/2025;11/7/2025;;6;;;;;;;19;1;;5;0;;;-1;0;;;0;0;LOCAL CS;PROYECTO;;1;;1;;;;;;;;;;;;;;;;;;;julio;;;;;;;;;;;;;;;;1;;;;;;1
