CLIENTE;NRO. VA01/VA21;POS VA01/VA21;CLASE DE DOC;REF.CLIENTE;DOC. REF;PRIORIDAD;MOT. RECHAZO;INDICADOR DE BLOQUEO;FECHA DE BLOQUEO;OPERADOR DE VA;CODIGO ITEM;DESCRIPCION ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;FECHA ENTREGA ESPERADA;NRO. SOLPED;POS. SOLPED;REPARTOS;FECHA EMISION SOLPED;FECHA APROBACION SOLPED;GRUPO DE COMPRA;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;OPERADOR OC;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;GRUPO DE COMPRA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTIDAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;FECHA RECEPCION;ALMACEN RECEPCION 1;NRO POSICION RECEPCION 1;Q RECEP. DE OC;FECHA SELLO;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;OPERADOR PICKING;FECHA PICKING;FECHA CONTABILIZACION VL;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA DE CARGA;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;FECHA CUMPLIMIENTO FINAL UNIFICADA;NRO. CONSUMO;CANT. CONSUMO;FECHA CONSUMO;LIBERACION SOLPED;COLOCACION OC;LIBERACIÓN OC;PLAZO ENTREGA EXCEDIDO;ENTREGA DEL PROVEEDOR;REGISTRO DE RECEPCION;PICKING;EMBALAJE;EXPEDICIÓN;TRASLADO;ENTREGA AL CLIENTE;DIAS DE DEMORA;NUMERO DE RESERVA
00365 RIO TINTO;1000066576;220;ZPAN;REPO STOCK;;2;;;;CSOSA;1018497;FILTRO COMBUSTIBLE;3,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;10/5/2025;31/5/2025;10121141;220;1;10/5/2025;10/5/2025;AGV;4500100392;220;4401;1;ILAHORGUE;30/5/2025;30/5/2025;09/06/2025;9/6/2025;AGV;IGARRETA MAQUINAS S.A.;3,000;0,000;3,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;20;0;29;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000066582;180;ZPAN;REPO STOCK;;2;;;;CSOSA;1025998;FILTRO HIDRAULICO;1,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;11/5/2025;31/5/2025;10121146;180;1;11/5/2025;2/6/2025;AGV;4500105850;260;4401;1;ILAHORGUE;12/8/2025;12/8/2025;30/08/2025;30/8/2025;AGV;BRAMAQ SRL;1,000;0,000;1,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;22;71;0;111;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000066582;310;ZPAN;REPO STOCK;;2;;;;CSOSA;1033373;FILTRO HIDRAULICO (SUCCION);1,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;11/5/2025;6/6/2025;10121146;310;1;11/5/2025;2/6/2025;AGV;4500100495;310;4401;1;ILAHORGUE;2/6/2025;2/6/2025;15/07/2025;15/7/2025;AGV;GRUAS SAN BLAS S.A;1,000;0,000;1,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;22;0;0;59;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000066583;220;ZPAN;REPO STOCK;;2;;;;CSOSA;1002996;FILTRO RESP DE TANQUE;1,000;Materiales Stock;ADJUDICADO;U365;20;11/5/2025;31/5/2025;10121147;220;1;11/5/2025;12/5/2025;C29;4500099476;20;UT08;1;RPEREZ;19/5/2025;19/5/2025;31/05/2025;25/8/2025;C29;HAULOTTE ARGENTINA S.A.;1,000;0,000;1,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;7;0;20;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000066583;230;ZPAN;REPO STOCK;;2;;;;CSOSA;1002997;FILTRO CABINA INTERIOR;1,000;Materiales Stock;ADJUDICADO;U365;20;11/5/2025;31/5/2025;10121147;230;1;11/5/2025;12/5/2025;C29;4500099476;10;UT08;1;RPEREZ;19/5/2025;19/5/2025;31/05/2025;25/8/2025;C29;HAULOTTE ARGENTINA S.A.;1,000;0,000;1,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;7;0;20;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000066584;70;ZPAN;REPO STOCK;;0;;;;CSOSA;1018914;FILTRO DEL RESPIRADERO;1,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;11/5/2025;31/5/2025;10121148;70;1;11/5/2025;11/5/2025;AGV;4500100720;70;4401;1;ILAHORGUE;4/6/2025;4/6/2025;13/06/2025;13/6/2025;AGV;GRUAS SAN BLAS S.A;1,000;0,000;1,000;0,000;;;;0;2;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;24;0;33;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000067763;80;ZPAN;REPO MM - FILTROS;;0;;;;NGONCALVEZ;1025998;FILTRO HIDRAULICO;1,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;29/5/2025;16/6/2025;10122678;80;1;29/5/2025;2/6/2025;AGV;4500105850;80;4401;1;ILAHORGUE;12/8/2025;12/8/2025;30/08/2025;30/8/2025;AGV;BRAMAQ SRL;1,000;0,000;1,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;4;71;0;95;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000068059;70;ZPAN;PED INICIAL EQ AGV M;;0;;;;NGONCALVEZ;1002592;FILTRO ACEITE MOTOR XUN;2,000;Materiales Stock;ADJUDICADO;U365;1;3/6/2025;21/6/2025;10123084;70;1;3/6/2025;6/6/2025;C29;4500101154;350;4401;1;RPEREZ;10/6/2025;18/6/2025;22/06/2025;22/6/2025;C29;SERVICIOS VIALES DE STA. FE SA;2,000;0,000;2,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;3;4;8;21;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000068174;400;ZPAN;REP STOCK 365;;0;;;;EJUAREZ;1027160;TUERCA DE CHCHILLA;46,000;Materiales Stock S/Devol;RECEPCIONADO;U365;20;5/6/2025;19/6/2025;10123257;400;1;5/6/2025;6/6/2025;C29;4500101179;20;UT08;1;WVENTURINI;10/6/2025;10/6/2025;19/06/2025;30/8/2025;C29;FERNANDEZ INSUA S.A.;46,000;0,000;0,000;46,000;5000146593;23/9/2025;UT08;1;3;23/9/2025;WVENTURINI;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;4;0;20;96;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000068243;10;ZPAN;REP STOCK 365;;0;;;;EJUAREZ;1002592;FILTRO ACEITE MOTOR XUN;3,000;Materiales Stock;CUMPLIDO PARCIAL;U365;1;6/6/2025;20/6/2025;10123394;10;1;6/6/2025;9/6/2025;C29;4500101154;310;4401;1;RPEREZ;10/6/2025;18/6/2025;22/06/2025;22/6/2025;C29;SERVICIOS VIALES DE STA. FE SA;3,000;0,000;1,000;2,000;5000137068;30/6/2025;;0;1;30/6/2025;JBASSANI;;;0,000;0;;;;;;;;;0,000;;;;30/6/2025;;0,000;;3;1;8;22;8;0;0;0;0;0;0;10;0
00365 RIO TINTO;1000070808;30;ZPAN;REF STOCK 0365;;0;;;;AGUERRERO;1018911;FILTRO COLADOR COMBUSTIBLE;2,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;23/7/2025;6/8/2025;10126793;30;1;23/7/2025;24/7/2025;AGV;4500114367;30;4401;1;MREY;1/12/2025;1/12/2025;15/01/2026;15/1/2026;AGV;GRUAS SAN BLAS S.A;2,000;0,000;2,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;130;0;182;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000070835;160;ZPAN;REPO STOCK;;0;;;;JZUVELSA;1004033;LAMPARA 24V-5W C CULOTE X UN;5,000;Materiales Stock;ADJUDICADO;U365;1;24/7/2025;7/8/2025;10126827;160;1;24/7/2025;24/7/2025;C29;4500105046;160;4401;1;ILAHORGUE;1/8/2025;1/8/2025;07/08/2025;7/8/2025;AGV;RAMOS MARIO SEBASTIAN;5,000;0,000;5,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;8;0;20;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000072825;10;ZPAN;OT 50020195 - INT 79;;0;;;;GGUEVARA;1035473;BURLETE DE PUERTA INDIVIDUAL VW 26-280;2,000;Materiales Stock;RECEPCIONADO;U365;20;26/8/2025;9/9/2025;10129464;10;1;26/8/2025;26/8/2025;C03;4500107439;10;UT08;1;RPEREZ;1/9/2025;1/9/2025;09/09/2025;9/9/2025;C03;DEVOL S.A.;2,000;0,000;0,000;2,000;5000148677;13/10/2025;UT08;1;1;13/10/2025;RPEREZ;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;6;0;20;34;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000073104;220;ZPAN;REP STOCK 0365;;0;;;;AGUERRERO;1018857;CORREA DEL VENTILADOR;13,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;1/9/2025;19/9/2025;10129814;210;1;1/9/2025;1/9/2025;AGV;4500111070;210;4401;1;MREY;17/10/2025;17/10/2025;10/11/2025;10/11/2025;AGV;BRAMAQ SRL;13,000;0,000;13,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;46;0;72;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000073104;230;ZPAN;REP STOCK 0365;;0;;;;AGUERRERO;1018864;CORREA ALTERNADOR;3,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;1/9/2025;19/9/2025;10129814;220;1;1/9/2025;1/9/2025;AGV;4500111070;220;4401;1;MREY;17/10/2025;17/10/2025;10/11/2025;10/11/2025;AGV;BRAMAQ SRL;3,000;0,000;3,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;46;0;72;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000073369;10;ZPAN;REP STOCK 0365;;0;;;;AGUERRERO;1018856;CORREA DE COMPRESOR A/A;5,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;4/9/2025;22/9/2025;10130226;10;1;4/9/2025;5/9/2025;AGV;4500111058;10;4401;1;MREY;17/10/2025;17/10/2025;30/10/2025;30/10/2025;AGV;BRAMAQ SRL;5,000;0,000;5,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;42;0;58;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000073641;40;ZPAN;REP STOCK 0365;;0;;;;AGUERRERO;1042779;CORREA ALTERNADOR;2,000;Materiales Stock;ADJUDICADO;U365;1;9/9/2025;23/9/2025;10130533;40;1;9/9/2025;10/9/2025;AGV;4500110665;40;4401;1;MREY;14/10/2025;14/10/2025;29/10/2025;29/10/2025;AGV;SERVICAM REPUESTOS S.R.L.;2,000;0,000;2,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;34;0;56;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000074055;20;ZPAN;OT -50020445- CM17-;;0;;;;CSOSA;1046296;POLEA;1,000;Materiales Stock;ADJUDICADO;U365;1;15/9/2025;29/9/2025;10131049;20;1;15/9/2025;18/9/2025;AGV;4500112758;20;4401;1;MREY;10/11/2025;10/11/2025;24/11/2025;24/11/2025;AGV;SERVICAM REPUESTOS S.R.L.;1,000;0,000;1,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;3;53;0;76;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000074055;30;ZPAN;OT -50020445- CM17-;;0;;;;CSOSA;1046297;ESPACIADOR  CARRETEL;1,000;Materiales Stock;ADJUDICADO;U365;1;15/9/2025;29/9/2025;10131049;30;1;15/9/2025;18/9/2025;AGV;4500112758;30;4401;1;MREY;10/11/2025;10/11/2025;24/11/2025;24/11/2025;AGV;SERVICAM REPUESTOS S.R.L.;1,000;0,000;1,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;3;53;0;76;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000074081;50;ZPAN;REPO STOCK;;0;;;;CSOSA;1034629;JUNTA TAPA PRINCIPAL;1,000;Materiales Stock;ADJUDICADO;U365;20;15/9/2025;24/4/2026;10131075;50;1;15/9/2025;15/9/2025;C03;4500127079;10;UT08;2;EFUNES;7/5/2026;7/5/2026;01/06/2026;1/6/2026;C03;GRUAS SAN BLAS S.A;1,000;0,000;1,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;234;0;58;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000074118;390;ZPAN;REP STOCK 0365;;0;;;;AGUERRERO;1018855;FILTRO COLADOR TANQUE DE COMBUSTIBLE;8,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;16/9/2025;4/10/2025;10131113;390;1;16/9/2025;18/9/2025;AGV;4500111062;390;4401;1;MREY;17/10/2025;17/10/2025;07/11/2025;7/11/2025;AGV;BRAMAQ SRL;8,000;0,000;8,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;2;29;0;54;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000074118;450;ZPAN;REP STOCK 0365;;0;;;;AGUERRERO;1018901;FILTRO HIDRAULICO (STRAINER);2,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;16/9/2025;4/10/2025;10131113;450;1;16/9/2025;18/9/2025;AGV;4500111062;450;4401;1;MREY;17/10/2025;17/10/2025;07/11/2025;7/11/2025;AGV;BRAMAQ SRL;2,000;0,000;2,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;2;29;0;54;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000074118;470;ZPAN;REP STOCK 0365;;0;;;;AGUERRERO;1018903;FILTRO COLADOR TANQUE DE COMBUSTIBLE;3,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;16/9/2025;4/10/2025;10131113;470;1;16/9/2025;18/9/2025;AGV;4500111062;470;4401;1;MREY;17/10/2025;17/10/2025;07/11/2025;7/11/2025;AGV;BRAMAQ SRL;3,000;0,000;3,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;2;29;0;54;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000077053;10;ZPAN;50021345 47033 - REE;;0;;;;CSOSA;1047758;LAINA;16,000;Materiales Stock;RECEPCIONADO;U365;20;3/11/2025;17/11/2025;10135033;10;1;3/11/2025;3/11/2025;C03;4500112787;10;UT08;1;RPEREZ;10/11/2025;10/11/2025;17/11/2025;30/4/2026;C03;FINNING ARGENTINA S.A.;16,000;0,000;0,000;16,000;5000161989;12/2/2026;UT08;2;1;12/2/2026;FPRUDENTE;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;7;0;20;87;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000077053;20;ZPAN;50021345 47033 - REE;;0;;;;CSOSA;1028542;SELLO DUO-CONE;1,000;Materiales Stock;RECEPCIONADO;U365;20;3/11/2025;17/11/2025;10135033;20;1;3/11/2025;3/11/2025;C03;4500112787;20;UT08;1;RPEREZ;10/11/2025;10/11/2025;17/11/2025;30/4/2026;C03;FINNING ARGENTINA S.A.;1,000;0,000;0,000;1,000;5000161989;12/2/2026;UT08;1;1;12/2/2026;FPRUDENTE;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;7;0;20;87;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000077073;10;ZPAN;4000006096 Servicios;;0;;;;CSOSA;1036089;FLETE TTE CAMION RES PELIGROSOS;2,000;Servicios;ADJUDICADO;U365;1;3/11/2025;1/5/2026;10135062;10;1;3/11/2025;4/11/2025;C24;4500112977;10;4401;1;MPITTIA;12/11/2025;12/11/2025;01/05/2026;1/5/2026;C24;BARRIOS FROILAN;2,000;0,000;2,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;8;0;20;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000077073;20;ZPAN;4000006096 Servicios;;0;;;;CSOSA;1013096;TRATAMIENTO DE RESIDUOS PELIGROSOS Y48;3.000,000;Servicios;ADJUDICADO;U365;1;3/11/2025;1/5/2026;10135062;20;1;3/11/2025;4/11/2025;C24;4500112730;20;4401;1;MPITTIA;10/11/2025;16/1/2026;01/05/2026;1/5/2026;C24;BARRIOS FROILAN;3.000,000;0,000;3.000,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;6;67;20;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000077073;30;ZPAN;4000006096 Servicios;;0;;;;CSOSA;1013097;TRATAMIENTO DE RESIDUOS PELIGROSOS Y8;4.500,000;Servicios;ADJUDICADO;U365;1;3/11/2025;1/5/2026;10135062;30;1;3/11/2025;4/11/2025;C24;4500112730;30;4401;1;MPITTIA;10/11/2025;16/1/2026;01/05/2026;1/5/2026;C24;BARRIOS FROILAN;4.500,000;0,000;4.500,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;6;67;20;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000077073;40;ZPAN;4000006096 Servicios;;0;;;;CSOSA;1013098;TRATAMIENTO DE RESIDUOS PELIGROSOS Y9;1.500,000;Servicios;ADJUDICADO;U365;1;3/11/2025;1/5/2026;10135062;40;1;3/11/2025;4/11/2025;C24;4500112730;40;4401;1;MPITTIA;10/11/2025;16/1/2026;01/05/2026;1/5/2026;C24;BARRIOS FROILAN;1.500,000;0,000;1.500,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;6;67;20;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000078673;60;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1029692;FILTRO DE ACEITE DE LA TRANSMISION;2,000;Materiales Stock;ADJUDICADO;U365;1;29/11/2025;13/12/2025;10137085;60;1;29/11/2025;2/12/2025;AGV;4500120885;60;4401;1;MREY;25/2/2026;25/2/2026;18/03/2026;18/3/2026;AGV;IGARRETA MAQUINAS S.A.;2,000;0,000;2,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;3;85;0;115;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000078730;120;ZPAN;REP STOCK 0365;;0;;;;AGUERRERO;1002211;CORREA VENTILADOR;12,000;Materiales Stock;CUMPLIDO PARCIAL;U365;20;1/12/2025;22/12/2025;10137152;120;1;1/12/2025;2/12/2025;C29;4500114707;10;UT08;1;FBERARDO;4/12/2025;4/12/2025;22/12/2025;15/5/2026;C29;DISTRIBUIDORA TRIGOMA DE BERTO;12,000;0,000;8,000;4,000;5000155283;11/12/2025;;0;1;11/12/2025;LNASUTI;;8000081772;4,000;1;LNASUTI;11/12/2025;17/12/2025;12672;1 365 CC;CCARRIL;15/12/2025;4900398003;4,000;JBASSANI;29/12/2025;17/12/2025;17/12/2025;;0,000;;1;2;0;20;-11;0;0;4;2;0;0;7;0
